ветров	227549
говорухин	208174
лермонтова	146231
благообразов	115542
сафронов	80328
ван	76792
верещагин	85560
суриков	69297
шемякин	154574
серов	100974
васнецов	137603
поль	62791
лев	93196
степанов	61801
васильев	76933
леонов	47093
лидия	46952
репин	120349
евгений	40871
шилов	38891
ренуар	34082
зверев	33375
альбрехт	30688
соколов	50063
шишкин	60386
нестеров	38183
рене	26587
рерих	26021
васильева	25738
шевченко	32809
левитан	40021
грабарь	31254
гофман	21779
неизвестный	21213
перов	20930
мейерхольд	28849
врубель	37052
кочергин	18243
кипренский	17819
волошин	14990
бенуа	22909
айвазовский	14283
глазунов	14142
хомяков	13435
церетели	13293
кустодиев	19091
вишневский	12869
билибин	12728
джонсон	11879
гончарова	11879
кукрыниксы	11738
афанасьева	11455
куинджи	11313
коваль	11030
левицкий	11030
коровин	28284
певцов	10182
исаковский	10182
анцев	20364
троицкий	10182
оболенский	10182
лысенко	10182
бакалейников	9899
баркер	9616
крамской	9475
решетников	9475
дукельский	9192
власов	16828
луговской	9192
беклемишев	18384
натансон	9192
сабинин	9192
брендер	9192
зиринг	9192
суворов	9192
дранишников	9192
рубин	9192
лермонтов	8909
пахомов	8909
крюков	8768
ирина	8626
федотов	8485
мельников	8202
фальк	8061
маковский	7919
гигер	7919
норштейн	7778
званцев	7636
фигнер	7636
андреев	7636
черепнин	7636
амани	7636
губенко	7636
бурмачевский	7636
добронравов	7636
полынский	7636
померанцев	7636
поливин	7636
буторин	7636
воронков	7636
сидельников	7636
каретников	7636
зряковский	7636
игнатьев	7636
поппе	7636
аркас	7636
золотарев	7636
соколовский	7636
озеров	7636
боголюбов	7636
кедров	7636
чуркин	7636
вилинский	7636
иконников	7636
каразин	7636
медовщиков	7636
пигулевский	7636
мартьянов	7636
саша	7353
жанна	7353
серова	7071
мясоедова	6929
серебрякова	6929
татлин	6929
мессерер	6646
юон	6646
лукас	6364
май	6222
де	6222
петров	6222
беллини	6081
бакст	6081
