виктор	217932
шемякин	67600
мелихов	61801
серов	85135
шагал	49922
васильев	49073
дали	47376
репин	43699
боттичелли	42285
гоген	41295
дюрер	153440
брюллов	29840
васнецов	29415
микеланджело	29133
шишкин	56568
муха	26446
мунк	26163
рерих	26021
шевченко	24748
левитан	24041
кандинский	23193
вийон	22627
сезанн	29698
соколов	42426
мане	38748
врубель	18526
дейк	35072
кокто	15697
труайен	15697
кессель	15697
равенсвай	15697
нек	15697
влит	15697
акен	15697
олис	15697
ауверкерк	15697
бален	15697
неизвестный	15415
волошин	14990
матисс	14990
кузнецов	14566
поскочин	14566
айвазовский	14283
дега	14283
брейгель	13576
модильяни	26870
гончарова	13435
суриков	13435
верещагин	26304
гойя	13010
кустодиев	13010
билибин	12728
ренуар	12445
ривера	11596
чарушин	10889
кирико	20364
куприянов	10182
кучкин	10182
курилич	10182
нестеров	10182
крамской	18950
павлов	9475
успенский	9192
пташинский	9192
тамби	9192
коровин	8768
пивоварова	8626
савицкий	8485
грабарь	8061
бенуа	7919
буше	15556
руссо	7778
зедделер	7636
чернышков	7636
гриценко	7636
наседкин	7636
купреянов	7636
каразин	7636
скоков	7636
зимарев	7636
ге	7636
волков	7636
герардов	7636
сапунов	7636
хохряков	7636
жуков	7636
рид	7353
делакруа	14142
лили	7071
гог	6788
курбе	6788
мессерер	6646
серебрякова	6505
пригов	6364
кранах	12728
моне	6364
родченко	6222
тулуз	6222
петров	6222
давид	12162
