лермонтов	327110
цой	285956
маяковский	297270
говорухин	199406
сафронов	80328
верещагин	72408
серов	67175
васнецов	86409
каплан	61801
рубенс	55013
врубель	53457
кустодиев	49497
васильев	49073
леонов	47093
чарушин	41719
неизвестный	41719
веласкес	38891
джеймс	35638
леонардо	35355
петров	34931
зверев	33375
николай	33092
репин	46810
шевченко	32810
шишкина	31820
альбрехт	30688
микеланджело	29133
нестеров	56002
абрамов	24041
зайцев	24041
грабарь	23193
айвазовский	22486
глазунов	36345
ломоносов	22203
роден	21213
конюхов	21071
шишкин	32102
коровина	19799
кочергин	18243
крамской	17960
ван	17536
чернов	17536
гойя	15839
левитан	15415
рембрант	15415
волошин	14990
бенуа	22909
спасский	14142
василий	14142
сурьянинов	14142
гордон	14142
суриков	13435
вишневский	12869
билибин	12728
левицкий	11030
коровин	10748
шервуд	10606
решетников	9475
венецианов	9333
дейнека	9192
зверева	9051
родченко	15273
пахомов	8909
крюков	8768
панов	8626
джорджоне	8626
федотов	8485
бидструп	8343
мельников	8202
игорь	8061
гримм	8061
маковский	7919
стерлигов	7919
александр	7919
зиновьев	7636
поманский	7636
когоут	7636
жуков	7636
попов	7636
бантиков	7495
копейкин	7353
боголюбов	6929
вучетич	6646
юон	6646
лукас	6364
шадр	6222
